id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
14185,Body Weight - Mean,,43.3,,g,Both Male and Female,Adult,5,"33.8164, -116.38648",Exposure Factor Datasets,43-44 mo,Riverside,,,9.7 SD,,Reptiles,43.3,,g,43.3,,,g,,quantitative,false,true,false,true,true,exposure
14186,Dietary Composition,,Plant Species: Ambrosia dumosa (15.4%); Coldenia palmeri (68.3%); Croton californica (2.8%); Dalea emoryi (5.9%); Dalea schottii (5.6%); Arthropods (1.3%); Gravel (0.8%),mean % of total dry matter stomach contents,%,Not Reported,Hatchling,12,"33.8164, -116.38648",Exposure Factor Datasets,,Riverside,,,,,Reptiles,Plant Species: Ambrosia dumosa (15.4%); Coldenia palmeri (68.3%); Croton californica (2.8%); Dalea emoryi (5.9%); Dalea schottii (5.6%); Arthropods (1.3%); Gravel (0.8%),mean % of total dry matter stomach contents,%,15.4,Plant Species: Ambrosia dumosa (15.4%); Coldenia palmeri (68.3%); Croton californica (2.8%); Dalea emoryi (5.9%); Dalea schottii (5.6%); Arthropods (1.3%); Gravel (0.8%),,percent,Other,quantitative,false,true,false,true,true,exposure
14192,Metabolic Rate,,0.24,oxygen consumption measured in laboratory at 23C on newly caught (1 wk) lizards,cc O2/g/hr,Not Reported,Not Reported,20,"33.22176, -96.64371",Exposure Factor Datasets,,San Diego,,,,,Reptiles,0.24,oxygen consumption measured in laboratory at 23C on newly caught (1 wk) lizards,cc O2/g/hr,0.24,,,cc O2/g/hr,Other,quantitative,false,true,false,true,true,exposure
14201,Growth Rate,,0.03,increase in snout-vent length (60-70 mm size class),mm/d,Not Reported,,Not Reported,"38.39415, -28.21076",Exposure Factor Datasets,2.9 yr,,,,0.002 SE,,Reptiles,0.03,increase in snout-vent length (60-70 mm size class),mm/d,0.03,,,mm/d,Other,quantitative,false,true,false,true,true,exposure
14209,Body Weight - Mean,,BW = 0.000505(CL)^2.826,regression of carapace length (CL; 80 - 260mm) to body weight  (BW; g),g,Both Male and Female,Both Adults and Juveniles,53,"35.30663, -114.88106",Exposure Factor Datasets,,,,,,,Reptiles,BW = 0.000505(CL)^2.826,regression of carapace length (CL; 80 - 260mm) to body weight  (BW; g),g,0.000505,BW = 0.000505(CL)^2.826,,g,Other,quantitative,false,true,false,true,true,exposure
14195,Clutches or Litters per year,,,,clutches/yr,Female,Adult,124,"1.29575, 103.83686",Exposure Factor Datasets,,,,,,,Reptiles,,,clutches/yr,,,,clutches/yr,,unknown,false,false,false,false,true,exposure
14214,Population Density,,review,,,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,,,,Reptiles,review,,,,review,,,,text,false,false,false,false,false,exposure
14227,Dietary Composition,,Plants: Larrea divaricata (85%); Animal: Fecal pellets (10%); Bees (trace); Sand (trace),% volume of total stomach contents,%,Not Reported,Not Reported,17,"33.7672351, -116.3560439",Exposure Factor Datasets,,Riverside,,,,,Reptiles,Plants: Larrea divaricata (85%); Animal: Fecal pellets (10%); Bees (trace); Sand (trace),% volume of total stomach contents,%,85,Plants: Larrea divaricata (85%); Animal: Fecal pellets (10%); Bees (trace); Sand (trace),,percent,Other,quantitative,false,true,false,true,true,exposure
14218,Clutch or Litter Size,,11.32,based on embryo count,eggs/litter,Female,Adult,22,,Exposure Factor Datasets,,,,,0.98,,Reptiles,11.32,based on embryo count,eggs/litter,11.32,,,eggs/litter,Other,quantitative,false,true,false,true,true,exposure
14226,Age at Sexual Maturity,,> 4.5,,yr,Both Male and Female,Adult,Not Reported,"33.79408, -116.52493",Exposure Factor Datasets,,"Imperial, Riverside, San Bernardino",,,,,Reptiles,> 4.5,,yr,4.5,> 4.5,,yr,,quantitative,false,true,false,true,true,exposure
14222,Time of Hatching or Parturition,,Aug. - Sept.,,,Not Reported,Hatchling,Not Reported,,Exposure Factor Datasets,,"Kern, San Joaquin, San Luis Obispo, Tulare",,,,,Reptiles,Aug. - Sept.,,,,Aug. - Sept.,,,,text,false,false,false,false,false,exposure
14237,Dietary Composition,,Spiders (4.70); Solpugids (0.56); Ants (7.87); Other Hymenoptera (0.54); Grasshoppers and Crickets (21.68); Roaches (0.20); Mantids (0.66); Beetles (12.35); Termites (0.10); Homoptera-Hemiptera (2.19); Diptera (2.54); Lepidoptera (1.24); Insect larvae (6.13); Unidentified Insects (6.52); Plant Materials (0.89); Unidentified (2.89),volume (cc) of prey items in stomach contents,cc,Not Reported,Not Reported,556,"Mountain Home, ID; Granstville, UT; Lovelock, Gabbs and Beatty, NV [lat., 37-42]",Exposure Factor Datasets,,,,,,,Reptiles,Spiders (4.70); Solpugids (0.56); Ants (7.87); Other Hymenoptera (0.54); Grasshoppers and Crickets (21.68); Roaches (0.20); Mantids (0.66); Beetles (12.35); Termites (0.10); Homoptera-Hemiptera (2.19); Diptera (2.54); Lepidoptera (1.24); Insect larvae (6.13); Unidentified Insects (6.52); Plant Materials (0.89); Unidentified (2.89),volume (cc) of prey items in stomach contents,cc,4.7,Spiders (4.70); Solpugids (0.56); Ants (7.87); Other Hymenoptera (0.54); Grasshoppers and Crickets (21.68); Roaches (0.20); Mantids (0.66); Beetles (12.35); Termites (0.10); Homoptera-Hemiptera (2.19); Diptera (2.54); Lepidoptera (1.24); Insect larvae (6.13); Unidentified Insects (6.52); Plant Materials (0.89); Unidentified (2.89),,cc,Other,quantitative,false,true,false,true,true,exposure
14239,Population Density,,,,#/acre,Both Male and Female,Juvenile,Not Reported,,Exposure Factor Datasets,,,,,,,Reptiles,,,#/acre,,,,#/acre,,unknown,false,false,false,false,true,exposure
14242,Time of Mating/ Laying,,May-June,time of breeding,,Both Male and Female,Adult,Not Reported,,Exposure Factor Datasets,,,,,,,Reptiles,May-June,time of breeding,,,May-June,,,Other,text,false,false,false,false,false,exposure
14244,Body Weight - Mean,,267.9,,g,Female,Adult,90,"Snake River Birds of Prey Area, southwestern ID",Exposure Factor Datasets,,,,,123.0 SD,,Reptiles,267.9,,g,267.9,,,g,,quantitative,false,true,false,true,true,exposure
14228,Clutch or Litter Size,,13.7,estimated by number of developing ova,eggs/clutch,Female,Adult,7,"37.8708393, -122.2728630",Exposure Factor Datasets,,,,,,,Reptiles,13.7,estimated by number of developing ova,eggs/clutch,13.7,,,eggs/clutch,Other,quantitative,false,true,false,true,true,exposure
14221,Clutch or Litter Size,,17,,young/female,Female,Adult,6,"41.36121, -74.18025",Exposure Factor Datasets,,,,,,Laboratory,Reptiles,17,,young/female,17,,,young/female,,quantitative,false,true,false,true,true,exposure
14223,Growth Rate,,0.7,increase in snout-vent length,mm/mo,Female,Adult,38,"36.01019, -119.95932",Exposure Factor Datasets,,"Kern, Kings, Tulare",,,,,Reptiles,0.7,increase in snout-vent length,mm/mo,0.7,,,mm/mo,Other,quantitative,false,true,false,true,true,exposure
14236,Home Range,,0.175,estimated using probability density function (95% confidence interval),ha,Female,Adult,8,"44.65513, -121.09101",Exposure Factor Datasets,,,,,,,Reptiles,0.175,estimated using probability density function (95% confidence interval),ha,0.175,,,ha,Other,quantitative,false,true,false,true,true,exposure
14229,Metabolic Rate,,0.035,"resting metabolic rate at 18.5C, estimated as carbon dioxide production rate",ml CO2/g/hr,Both Male and Female,Adult,11,"34.05357, -118.24545",Exposure Factor Datasets,,,reproductively active,,0.002SE,,Reptiles,0.035,"resting metabolic rate at 18.5C, estimated as carbon dioxide production rate",ml CO2/g/hr,0.035,,,ml CO2/g/hr,Other,quantitative,false,true,false,true,true,exposure
14213,Time of Mating/ Laying,,July - Oct.,mating,,Both Male and Female,Adult,Not Reported,"43.00093, -75.84578",Exposure Factor Datasets,,San Bernardino,,,,,Reptiles,July - Oct.,mating,,,July - Oct.,,,Other,text,false,false,false,false,false,exposure
14216,Home Range,,76.5,home range reported as minimum area probability (0.95 level); minimum area which will contain a given proportion (95%) of the total observations of the average individual,m2,Female,,37 animals,"44.09007, -77.5784",Exposure Factor Datasets,1 yr,Monterey,nonbreeding,,,,Reptiles,76.5,home range reported as minimum area probability (0.95 level); minimum area which will contain a given proportion (95%) of the total observations of the average individual,m2,76.5,,,m2,Other,quantitative,false,true,false,true,true,exposure
14232,Growth Rate,,,"range of mean winter daily growth rates estimated by changes in snout-vent length for 2 years; snout-vent length range, 35.1 - 37.3 mm",mm/d,Male,Juvenile,7-10 animals/yr,"39.0255, -118.90731",Exposure Factor Datasets,,Monterey,,,,,Reptiles,,"range of mean winter daily growth rates estimated by changes in snout-vent length for 2 years; snout-vent length range, 35.1 - 37.3 mm",mm/d,,,,mm/d,Growth,unknown,false,false,false,false,true,exposure
14238,Clutch or Litter Size,,6.3,average clutch size,eggs/female,Female,Adult,35,"14.18058, 121.23412",Exposure Factor Datasets,,Merced,,,,,Reptiles,6.3,average clutch size,eggs/female,6.3,,,eggs/female,Other,quantitative,false,true,false,true,true,exposure
14220,Metabolic Rate,,0.054,resting oxygen consumption at 25C,cm3 O2 STP/hr/g,Female,Adult,3,"41.68917, -86.90355",Exposure Factor Datasets,,,non-pregnant,,0.011 SE,Laboratory,Reptiles,0.054,resting oxygen consumption at 25C,cm3 O2 STP/hr/g,0.054,,,cm3 O2 STP/hr/g,Other,quantitative,false,true,false,true,true,exposure
14230,Time of Mating/ Laying,,May-June (begin),time of mating,,Both Male and Female,Adult,Not Reported,"20.6887, -103.33238",Exposure Factor Datasets,,,,,,,Reptiles,May-June (begin),time of mating,,,May-June (begin),,,Other,text,false,false,false,false,false,exposure
14215,Clutch or Litter Size,,,,eggs/clutch,Female,Adult,49,"35.44934, -83.37502",Exposure Factor Datasets,,Los Angeles,,,,,Reptiles,,,eggs/clutch,,,,eggs/clutch,,unknown,false,false,false,false,true,exposure
14241,Longevity,,,oldest recorded individual,yr,Both Male and Female,Adult,Not Reported,"50.45628, -96.57188",Exposure Factor Datasets,,,,,,,Reptiles,,oldest recorded individual,yr,,,,yr,Other,unknown,false,false,false,false,true,exposure
14231,Dietary Composition,,Aranea (8%); Coleoptera (12%); Lepidoptera (80%),estimated percent of total volume of stomach contents,%,Not Reported,Not Reported,3,"41.35715, -122.36563",Exposure Factor Datasets,,"El Dorado, Siskiyou, Yuba",,,,,Reptiles,Aranea (8%); Coleoptera (12%); Lepidoptera (80%),estimated percent of total volume of stomach contents,%,8,Aranea (8%); Coleoptera (12%); Lepidoptera (80%),,percent,Other,quantitative,false,true,false,true,true,exposure
14233,Home Range,,270,"average home range estimated using minimum convex polygon method (snout-vent length, 51-79mm)",m2,Male,Juvenile,20,"33.8375, -116.5009",Exposure Factor Datasets,,Riverside,,,58 (95CI),,Reptiles,270,"average home range estimated using minimum convex polygon method (snout-vent length, 51-79mm)",m2,270,,,m2,Other,quantitative,false,true,false,true,true,exposure
14212,Dietary Composition,,Langloisia setosissima (39.5%); Camissonia munzii (34%); Oryzopsis hymenoides (14.5%); Bromus rubens (11.5%); other (0.5%),% total fresh volume (weighted annual mean) estimated from observations of feeding animals,%,Both Male and Female,Both Adults and Juveniles,11 animals,"43.25783, -96.35385",Exposure Factor Datasets,,,,,,,Reptiles,Langloisia setosissima (39.5%); Camissonia munzii (34%); Oryzopsis hymenoides (14.5%); Bromus rubens (11.5%); other (0.5%),% total fresh volume (weighted annual mean) estimated from observations of feeding animals,%,39.5,Langloisia setosissima (39.5%); Camissonia munzii (34%); Oryzopsis hymenoides (14.5%); Bromus rubens (11.5%); other (0.5%),,percent,Other,quantitative,false,true,false,true,true,exposure
14235,Clutch or Litter Size,,,"range of mean monthly clutch sizes for females >12 mo old, measured over a 10 yr period",eggs/clutch,Female,Adult,1363,"43.25783, -96.35385",Exposure Factor Datasets,,,,,,,Reptiles,,"range of mean monthly clutch sizes for females >12 mo old, measured over a 10 yr period",eggs/clutch,,,,eggs/clutch,Other,unknown,false,false,false,false,true,exposure
14224,Body Weight - Mean,,5.2,,g,Both Male and Female,Juvenile,37,"33.8164, -116.38648",Exposure Factor Datasets,0-1 mo,Riverside,,,1.0 SD,,Reptiles,5.2,,g,5.2,,,g,,quantitative,false,true,false,true,true,exposure
14225,Dietary Composition,,Plant Species: Ambrosia dumosa (6.1%); Coldenia palmeri (16.2%);  Dalea emoryi (2.9%); Dalea schottii (26.7%); Geraea canescens (4.1%); Larrea divaricata (23.9%); Palafoxia linearis (3.4%); Rafinesquia neomexicana (0.4%); Unidentified vegetation (12.3%); Arthropods (3.0%),mean % of total dry matter stomach contents,%,Not Reported,Hatchling,5,"33.8164, -116.38648",Exposure Factor Datasets,,Riverside,,,,,Reptiles,Plant Species: Ambrosia dumosa (6.1%); Coldenia palmeri (16.2%);  Dalea emoryi (2.9%); Dalea schottii (26.7%); Geraea canescens (4.1%); Larrea divaricata (23.9%); Palafoxia linearis (3.4%); Rafinesquia neomexicana (0.4%); Unidentified vegetation (12.3%); Arthropods (3.0%),mean % of total dry matter stomach contents,%,6.1,Plant Species: Ambrosia dumosa (6.1%); Coldenia palmeri (16.2%);  Dalea emoryi (2.9%); Dalea schottii (26.7%); Geraea canescens (4.1%); Larrea divaricata (23.9%); Palafoxia linearis (3.4%); Rafinesquia neomexicana (0.4%); Unidentified vegetation (12.3%); Arthropods (3.0%),,percent,Other,quantitative,false,true,false,true,true,exposure
14240,Growth Rate,,0.018,increase in snout-vent length (70-80 mm size class),mm/d,Not Reported,,Not Reported,"38.39415, -28.21076",Exposure Factor Datasets,4.5 yr,,,,0.002 SE,,Reptiles,0.018,increase in snout-vent length (70-80 mm size class),mm/d,0.018,,,mm/d,Other,quantitative,false,true,false,true,true,exposure
14243,Clutch or Litter Size,,8.5,,eggs/clutch,Female,Adult,33,"-41.40428, 145.0225",Exposure Factor Datasets,,,,,,,Reptiles,8.5,,eggs/clutch,8.5,,,eggs/clutch,,quantitative,false,true,false,true,true,exposure
14234,Clutch or Litter Size,,3.75,mean clutch size,eggs/clutch,Female,Adult,124,"1.29575, 103.83686",Exposure Factor Datasets,,,,,,,Reptiles,3.75,mean clutch size,eggs/clutch,3.75,,,eggs/clutch,Other,quantitative,false,true,false,true,true,exposure
14249,Growth Rate,,324,,g/yr,Not Reported,,4,,Exposure Factor Datasets,3 yr post-hatch,,,,,Laboratory,Reptiles,324,,g/yr,324,,,g/yr,,quantitative,false,true,false,true,true,exposure
14250,Hatching Success,,50% (26C); 96% (28.1C); 93% (30.6C); 90% (33C); 29% (35.3C),hatching success at various temperatures (26-35.3C),,Not Reported,Embryo,45959,,Exposure Factor Datasets,,,,,,Laboratory,Reptiles,50% (26C); 96% (28.1C); 93% (30.6C); 90% (33C); 29% (35.3C),hatching success at various temperatures (26-35.3C),,50,50% (26C); 96% (28.1C); 93% (30.6C); 90% (33C); 29% (35.3C),,,Other,quantitative,false,true,false,true,false,exposure
14256,Age at Sexual Maturity,,,,mo,Both Male and Female,Adult,1907,"Palo Duro Canyon, Armstrong County (elev., 2000-3600 ft); Kermit , Winkler County and Monahans, Ward County (elev., 2800 ft)",Exposure Factor Datasets,,,,,,,Reptiles,,,mo,,,,mo,,unknown,false,false,false,false,true,exposure
14266,Dietary Composition,,Plants: Dicoria canescens (45%); Flower heads of composite (10%); Coldenia sp. (5%); Trifolium sp. (20%); Animal: Grasshoppers (5%); Dipsosaurus (5%); Fecal pellets (5%),% volume of total stomach contents,%,Not Reported,Not Reported,12,"33.7672351, -116.3560439",Exposure Factor Datasets,,Riverside,,,,,Reptiles,Plants: Dicoria canescens (45%); Flower heads of composite (10%); Coldenia sp. (5%); Trifolium sp. (20%); Animal: Grasshoppers (5%); Dipsosaurus (5%); Fecal pellets (5%),% volume of total stomach contents,%,45,Plants: Dicoria canescens (45%); Flower heads of composite (10%); Coldenia sp. (5%); Trifolium sp. (20%); Animal: Grasshoppers (5%); Dipsosaurus (5%); Fecal pellets (5%),,percent,Other,quantitative,false,true,false,true,true,exposure
14261,Foraging Distance,,42,maximum foraging distance from burrow,m,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,"Kern, San Joaquin, San Luis Obispo, Tulare",,,,,Reptiles,42,maximum foraging distance from burrow,m,42,,,m,Other,quantitative,false,true,false,true,true,exposure
14262,Population Density,,review,reported densities range from 0.10 - 3.4 lizards/acre (from unpublished reports),,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,,,,Reptiles,review,reported densities range from 0.10 - 3.4 lizards/acre (from unpublished reports),,,review,,,Other,text,false,false,false,false,false,exposure
14273,Dietary Composition,,Arachnids (2.4-22.4%); Orthopterans (0-16.7%); Isopterans (0-17.5%); Coleopterans (8.2-45.7%); Hemipterans (0-47.9%); Homopterans (0-34.8%); Neuropterans (0-1.3%); Lepidopterans (2.8-34.0%); Dipterans (0-9.3%); Hymenopterans (4.3-72.8%),range of monthly percentages of total volume of food in stomach contents,%,Not Reported,Not Reported,7-24 lizards/mo,,Exposure Factor Datasets,,,,,,,Reptiles,Arachnids (2.4-22.4%); Orthopterans (0-16.7%); Isopterans (0-17.5%); Coleopterans (8.2-45.7%); Hemipterans (0-47.9%); Homopterans (0-34.8%); Neuropterans (0-1.3%); Lepidopterans (2.8-34.0%); Dipterans (0-9.3%); Hymenopterans (4.3-72.8%),range of monthly percentages of total volume of food in stomach contents,%,2.4,Arachnids (2.4-22.4%); Orthopterans (0-16.7%); Isopterans (0-17.5%); Coleopterans (8.2-45.7%); Hemipterans (0-47.9%); Homopterans (0-34.8%); Neuropterans (0-1.3%); Lepidopterans (2.8-34.0%); Dipterans (0-9.3%); Hymenopterans (4.3-72.8%),,percent,Other,quantitative,false,true,false,true,true,exposure
14253,Home Range,,53,,ha,Male,Not Reported,Not Reported,"35.7471769, -117.3953351",Exposure Factor Datasets,,,,,,,Reptiles,53,,ha,53,,,ha,,quantitative,false,true,false,true,true,exposure
14267,Longevity,,6,oldest tagged individual,yr,Not Reported,Adult,93,"37.8708393, -122.2728630",Exposure Factor Datasets,,,,,,,Reptiles,6,oldest tagged individual,yr,6,,,yr,Other,quantitative,false,true,false,true,true,exposure
