id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
11739,,CHLOROCHOLINE CHLORIDE,decrease @ 80 mg/kg bw/d,reciprocal of hemolysin titers (against sheep rbc),,Female,Adult,12/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,decrease @ 80 mg/kg bw/d,reciprocal of hemolysin titers (against sheep rbc),,80,decrease @ 80 mg/kg bw/d,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11749,,SODIUM  MONOFLUOROACETATE,increase @ 6.7 kg/ha,5/6 radio-equipped coyotes were found dead during post-treatment period,,Not Reported,Not Reported,6,"36.29796, -119.13605",Toxicity Factor Datasets,,Tulare,,,,,Mammals,increase @ 6.7 kg/ha,5/6 radio-equipped coyotes were found dead during post-treatment period,,6.7,increase @ 6.7 kg/ha,,,Other,quantitative,false,true,false,true,false,toxicity
11742,,"DIMETHYLBENZ[A]ANTHRACENE (7,12-)",0.026 mg/kg/d,"ED50 for immunosuppression, measured as suppression of plaque forming cell response",,Male,Juvenile,Not Reported,,Toxicity Factor Datasets,7 - 8 wk,,,,,Laboratory,Mammals,0.026 mg/kg/d,"ED50 for immunosuppression, measured as suppression of plaque forming cell response",,0.026,0.026 mg/kg/d,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11743,,STRYCHNINE,increase @ 1.321 - 2.860 mg strychnine/kg coyote,1/4 coyotes died after ingesting contaminated ground squirrels,,Not Reported,Adult,4/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @ 1.321 - 2.860 mg strychnine/kg coyote,1/4 coyotes died after ingesting contaminated ground squirrels,,1.321,increase @ 1.321 - 2.860 mg strychnine/kg coyote,,,Other,quantitative,false,true,false,true,false,toxicity
11744,,GLYPHOSATE,"increase @ 20, 80 mg/kg bw/d",liver weight to body weight ratio,,Female,Adult,12/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,"increase @ 20, 80 mg/kg bw/d",liver weight to body weight ratio,,20,"increase @ 20, 80 mg/kg bw/d",mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11745,,TERBUFOS,increase @ 1.69 and 2.48 mg/kg,,,Both Male and Female,Not Reported,70 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @ 1.69 and 2.48 mg/kg,,,1.69,increase @ 1.69 and 2.48 mg/kg,mg/kg,mg/kg,,quantitative,false,true,false,true,true,toxicity
11746,,LEAD ACETATE,increase at 0.5 and 1% diet,incidence of acid-fast staining intranuclear inclusion bodies within kidney proximal convoluted tubule cells,,Both Male and Female,Adult,5 breeding pairs/dose,,Toxicity Factor Datasets,2-3 mo,,,,,Laboratory,Mammals,increase at 0.5 and 1% diet,incidence of acid-fast staining intranuclear inclusion bodies within kidney proximal convoluted tubule cells,,0.5,increase at 0.5 and 1% diet,%,percent,Other,quantitative,false,true,false,true,true,toxicity
11748,,SODIUM  MONOFLUOROACETATE,0.22 mg/kg bw (95% CI; 0.15 - 0.34 mg/kg),LD50,,Not Reported,Adult,2 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,0.22 mg/kg bw (95% CI; 0.15 - 0.34 mg/kg),LD50,,0.22,0.22 mg/kg bw (95% CI; 0.15 - 0.34 mg/kg),mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
11751,,GLYPHOSATE,increased @ 1-80 mg/kg,thymus weight to bw ratio,,Female,Adult,12/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increased @ 1-80 mg/kg,thymus weight to bw ratio,,1,increased @ 1-80 mg/kg,mg/kg,mg/kg,Other,mixed,false,false,false,true,true,toxicity
11752,,TERBUFOS,decrease at 1.69 and 2.48 mg/kg,brain cholinesterase activity,,Both Male and Female,Not Reported,70 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,decrease at 1.69 and 2.48 mg/kg,brain cholinesterase activity,,1.69,decrease at 1.69 and 2.48 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11750,,HEXACHLOROETHANE,decrease,"mean chromosomal abberrations per cell, compared to controls (not exposed to obscurant smoke)",,Not Reported,Not Reported,3-4/group,"35.26507, -116.74083",Toxicity Factor Datasets,,,,,,,Mammals,decrease,"mean chromosomal abberrations per cell, compared to controls (not exposed to obscurant smoke)",,,decrease,,,Other,text,false,false,false,false,false,toxicity
11741,,LEAD COMPOUNDS,significant increase,"mortality during winter, estimated by number of mice recaptured the following breeding season at a control and roadside site",,Both Male and Female,Adult,98 - 180 tagged animals,"39.87998, -104.98746",Toxicity Factor Datasets,,,,,,,Mammals,significant increase,"mortality during winter, estimated by number of mice recaptured the following breeding season at a control and roadside site",,,significant increase,,,Mortality,text,false,false,false,false,false,toxicity
11753,,LEAD ACETATE,no  effect,litter mortality,,Both Male and Female,Adult,5 breeding pairs,,Toxicity Factor Datasets,2-3 mo,,,,,Laboratory,Mammals,no  effect,litter mortality,,,no  effect,,,Mortality,text,false,false,false,false,false,toxicity
11755,,STRYCHNINE,0.75 mg/kg bw (95% CI; 0.33-1.69 mg/kg),LD50,,Not Reported,Adult,2 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,0.75 mg/kg bw (95% CI; 0.33-1.69 mg/kg),LD50,,0.75,0.75 mg/kg bw (95% CI; 0.33-1.69 mg/kg),mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
11754,,MALATHION,no effect,"population size in sprayed areas, compared to control areas",,Not Reported,Not Reported,Not Reported,"40.78041, -99.74082",Toxicity Factor Datasets,,,,,,,Mammals,no effect,"population size in sprayed areas, compared to control areas",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11757,,PENTACHLOROBENZENE,no effect,"mean body mass and appearance of eyes, gums, teeth and fur, compared to controls",,Both Male and Female,Adult,3/dose,,Toxicity Factor Datasets,2 - 12 yrs,,,,,Laboratory,Mammals,no effect,"mean body mass and appearance of eyes, gums, teeth and fur, compared to controls",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11758,,METHYLPARATHION,no effect,discrimination between seeds and beads,,Both Male and Female,Adult,22 animals,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,no effect,discrimination between seeds and beads,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11763,,DIELDRIN,increase,population size at contaminated vs reference sites,,Both Male and Female,Both Adults and Juveniles,Not Reported,"39.12958, -84.49869",Toxicity Factor Datasets,,,,,,,Mammals,increase,population size at contaminated vs reference sites,,,increase,,,Other,text,false,false,false,false,false,toxicity
11760,,GLYPHOSATE,increase@ 80 mg/kg bw/d,white blood cell count,,Female,Adult,12/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase@ 80 mg/kg bw/d,white blood cell count,,80,increase@ 80 mg/kg bw/d,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11761,,TERBUFOS,increase @ 1.69 and 2.48 mg/kg,incidence of tremors and rapid breathing,,Both Male and Female,Not Reported,70 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @ 1.69 and 2.48 mg/kg,incidence of tremors and rapid breathing,,1.69,increase @ 1.69 and 2.48 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11762,,LEAD ACETATE,no effect,incidence of congenital malformations,,Both Male and Female,Juvenile,5 breeding pairs/dose,,Toxicity Factor Datasets,2-3 mo,,,,,Laboratory,Mammals,no effect,incidence of congenital malformations,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11764,,ZINC PHOSPHIDE,93 mg/kg bw (95% CI; 62-140 mg/kg),LD50,,Not Reported,Adult,2 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,93 mg/kg bw (95% CI; 62-140 mg/kg),LD50,,93,93 mg/kg bw (95% CI; 62-140 mg/kg),mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
11747,,"CADMIUM COMPOUNDS, LEAD COMPOUNDS, MERCURY COMPOUNDS, POLYCHLORINATED BIPHENYLS, SELENIUM COMPOUNDS",no effect,incidence of liver and kidney histopathologies was not related to contaminant concentrations,,Not Reported,Not Reported,26 animals,"14.0569, 121.33234",Toxicity Factor Datasets,,,,,,,Mammals,no effect,incidence of liver and kidney histopathologies was not related to contaminant concentrations,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11766,,PENTACHLOROBENZENE,no effect,"serum chemistry and hematological profile, compared to control",,Both Male and Female,Adult,3/dose,,Toxicity Factor Datasets,2 - 12 yrs,,,,,Laboratory,Mammals,no effect,"serum chemistry and hematological profile, compared to control",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11767,,METHYLPARATHION,18-19 % decrease,"brain cholinesterase activity, compared to control",,Both Male and Female,Adult,2 animals,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,18-19 % decrease,"brain cholinesterase activity, compared to control",,18,18-19 % decrease,%,percent,Other,quantitative,false,true,false,true,true,toxicity
11769,,GLYPHOSATE,increase @ 80 mg/kg bw/d,plaque forming cell count/g spleen,,Female,Adult,12/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @ 80 mg/kg bw/d,plaque forming cell count/g spleen,,80,increase @ 80 mg/kg bw/d,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11770,,ALDICARB,no effect,food intake,,Female,,8 animals/dose,,Toxicity Factor Datasets,29 - 32 d,,,,,Laboratory,Mammals,no effect,food intake,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11771,,AZINPHOS-METHYL (GUTHION),"48 mg/kg bw (95% CL: 39-74 mg/kg, slope = 2.57 +/- 0.73SE)",LD50,,Male,Adult,5-7 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,"48 mg/kg bw (95% CL: 39-74 mg/kg, slope = 2.57 +/- 0.73SE)",LD50,,48,"48 mg/kg bw (95% CL: 39-74 mg/kg, slope = 2.57 +/- 0.73SE)",mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
11781,,HEXACHLOROETHANE,no effect,"sister chromatid exchange counts, compared to controls",,Not Reported,Not Reported,3-4/group,"35.26507, -116.74083",Toxicity Factor Datasets,,,,,,,Mammals,no effect,"sister chromatid exchange counts, compared to controls",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11783,,"DICHLOROPHENOXY-ACETIC ACID (2,4-)",no effect,changes in population density; treated versus control site,,Not Reported,Both Adults and Juveniles,6 study areas/dose,"38.64628, -106.86394",Toxicity Factor Datasets,,,,,,,Mammals,no effect,changes in population density; treated versus control site,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11774,,PENTACHLOROBENZENE,see citation,figures of feces and serum concentrations over time at the tested doses,,Both Male and Female,Adult,3/dose,,Toxicity Factor Datasets,2 - 12 yrs,,,,,Laboratory,Mammals,see citation,figures of feces and serum concentrations over time at the tested doses,,,see citation,,,Other,qualitative,false,false,true,false,false,toxicity
11775,,METHYLPARATHION,"97.1 mg/kg (95% CI, 42.6-178.6 mg/kg)",LD50,,Both Male and Female,Adult,3-4 animals/group,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,"97.1 mg/kg (95% CI, 42.6-178.6 mg/kg)",LD50,,97.1,"97.1 mg/kg (95% CI, 42.6-178.6 mg/kg)",mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
11788,,"DICHLOROPHENOXY-ACETIC ACID (2,4-)",no effect,"mean litter size, based upon number of viable embryos or placental scars",,Female,Adult,66-77 animals,"38.64628, -106.86394",Toxicity Factor Datasets,,,,,,,Mammals,no effect,"mean litter size, based upon number of viable embryos or placental scars",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11777,,GLYPHOSATE,no effect,reciprocal of hemolysin titer (against sheep rbc),,Female,Adult,12/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,no effect,reciprocal of hemolysin titer (against sheep rbc),,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11778,,ALDICARB,no effect,growth rate estimated by changes in body weight,,Female,,8 animals/dose,,Toxicity Factor Datasets,29 - 32 d,,,,,Laboratory,Mammals,no effect,growth rate estimated by changes in body weight,,,no effect,,,Growth,qualitative,false,false,true,false,false,toxicity
11779,,AZINPHOS-METHYL (GUTHION),"1180 ppm diet (95% CL: 709-1485, slope = 1.88 +/- 0.57SE)",LD50,,Both Male and Female,Adult,10 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,"1180 ppm diet (95% CL: 709-1485, slope = 1.88 +/- 0.57SE)",LD50,,1180,"1180 ppm diet (95% CL: 709-1485, slope = 1.88 +/- 0.57SE)",ppm,mg/L,LD50,quantitative,false,true,false,true,true,toxicity
11780,,"CADMIUM COMPOUNDS, CHROMIUM COMPOUNDS, COPPER COMPOUNDS, LEAD COMPOUNDS, SELENIUM COMPOUNDS, ZINC COMPOUNDS",increase,incidence of epileptiform seizures and subsequent death associated with "unusual" Se levels,,Female,Adult,1,,Toxicity Factor Datasets,18 yr,,,,,Laboratory,Mammals,increase,incidence of epileptiform seizures and subsequent death associated with "unusual" Se levels,,,increase,,,Other,text,false,false,false,false,false,toxicity
11786,,"DDT (Technical Grade Mixture), POLYCHLORINATED BIPHENYLS",increase,"incidence of premature parturtion associated with elevated DDT and PCB residues, compared to full term parturient group",,Female,Adult,4-6/group,"18.08122, -65.79742",Toxicity Factor Datasets,6 - 15 yrs,,,,,,Mammals,increase,"incidence of premature parturtion associated with elevated DDT and PCB residues, compared to full term parturient group",,,increase,,,Other,text,false,false,false,false,false,toxicity
11784,,ALDICARB,no effect,daily activity measured as time spend in burrow or moving in/out of burrow,,Female,,8 animals/dose,,Toxicity Factor Datasets,29 - 32 d,,,,,Laboratory,Mammals,no effect,daily activity measured as time spend in burrow or moving in/out of burrow,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11772,,DIELDRIN,increase,% of female deer mice exhibiting signs of reproduction increased as dieldrin levels increased at contaminated vs control sites,,Female,Adult,Not Reported,"39.12958, -84.49869",Toxicity Factor Datasets,,,,,,,Mammals,increase,% of female deer mice exhibiting signs of reproduction increased as dieldrin levels increased at contaminated vs control sites,,,increase,,,Other,text,false,false,false,false,false,toxicity
11785,,AZINPHOS-METHYL (GUTHION),"2425 ppm diet (95% CL: 1856-3245, slope = 1.45 +/- 0.25SE)",LD50,,Both Male and Female,Adult,10 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,"2425 ppm diet (95% CL: 1856-3245, slope = 1.45 +/- 0.25SE)",LD50,,2425,"2425 ppm diet (95% CL: 1856-3245, slope = 1.45 +/- 0.25SE)",ppm,mg/L,LD50,quantitative,false,true,false,true,true,toxicity
11790,,MERCURY COMPOUNDS,increase and decrease,"decreased swimming ability, increased time for mouse to leave circle in center of field, decreased number of lines crossed and increased number of backward movements compared to a reference site",,Male,Adult,7 - 14 animals,"40.71206, -112.0256",Toxicity Factor Datasets,,,,,,,Mammals,increase and decrease,"decreased swimming ability, increased time for mouse to leave circle in center of field, decreased number of lines crossed and increased number of backward movements compared to a reference site",,,increase and decrease,,,Other,text,false,false,false,false,false,toxicity
11789,,METHIOCARB,effect @ 0.03-0.5%,suppression of feeding on treated corn,,Both Male and Female,Not Reported,10 - 12 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,effect @ 0.03-0.5%,suppression of feeding on treated corn,,0.03,effect @ 0.03-0.5%,%,percent,Other,quantitative,false,true,false,true,true,toxicity
11791,,SELENIUM COMPOUNDS,36.11 - 88.4 ug/g wet wt (liver); 7.12 - 32.8 ug/g wet wt (kidney),selenium concentration range in liver and kidney of dead animals,,Not Reported,Not Reported,3,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,36.11 - 88.4 ug/g wet wt (liver); 7.12 - 32.8 ug/g wet wt (kidney),selenium concentration range in liver and kidney of dead animals,,36.11,36.11 - 88.4 ug/g wet wt (liver); 7.12 - 32.8 ug/g wet wt (kidney),,,Other,quantitative,false,true,false,true,false,toxicity
11793,,DIPHACINONE,increase at 0.0025%,,,Both Male and Female,Not Reported,10 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase at 0.0025%,,,0.0025,increase at 0.0025%,%,percent,,quantitative,false,true,false,true,true,toxicity
11794,,THIRAM,effect at 0.03-0.5%,suppression of feeding on treated corn,,Both Male and Female,Not Reported,10 - 12 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,effect at 0.03-0.5%,suppression of feeding on treated corn,,0.03,effect at 0.03-0.5%,%,percent,Other,quantitative,false,true,false,true,true,toxicity
11798,,CHLOROPHACINONE,increase at 0.00125%,,,Both Male and Female,Not Reported,10 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase at 0.00125%,,,0.00125,increase at 0.00125%,%,percent,,quantitative,false,true,false,true,true,toxicity
11822,,AZINPHOS-METHYL (GUTHION),decrease @ 3.61 kg/ha,population density in enclosures with mowed alfalfa,,Both Male and Female,Both Adults and Juveniles,0-30 animals/enclosure; 4 enclosures/dose,"44.5645659, -123.2620435",Toxicity Factor Datasets,,,,,,,Mammals,decrease @ 3.61 kg/ha,population density in enclosures with mowed alfalfa,,3.61,decrease @ 3.61 kg/ha,,,Other,quantitative,false,true,false,true,false,toxicity
11814,,SODIUM  MONOFLUOROACETATE,decrease @ 6.7 kg/ha,population size,,Not Reported,Not Reported,38.7-54.2 mean squirrel population size range,"36.29796, -119.13605",Toxicity Factor Datasets,,Tulare,,,,,Mammals,decrease @ 6.7 kg/ha,population size,,6.7,decrease @ 6.7 kg/ha,,,Other,quantitative,false,true,false,true,false,toxicity
11801,,"CADMIUM COMPOUNDS, DDT (Technical Grade Mixture), MERCURY COMPOUNDS, POLYCHLORINATED BIPHENYLS",increase,"incidence of kidney histopathological lesions in "sick" or dead animals compared to "healthy" animals, consistent with diagnosis of leptospirosis",,Male,Adult,2-8/group,,Toxicity Factor Datasets,5 - 9 yr,,,,,,Mammals,increase,"incidence of kidney histopathological lesions in "sick" or dead animals compared to "healthy" animals, consistent with diagnosis of leptospirosis",,,increase,,,Other,text,false,false,false,false,false,toxicity
11802,,STRYCHNINE,increase at 6.7-44.5 mg/kg bw,,,Both Male and Female,Not Reported,3-5/group,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase at 6.7-44.5 mg/kg bw,,,6.7,increase at 6.7-44.5 mg/kg bw,mg/kg,mg/kg,,quantitative,false,true,false,true,true,toxicity
11817,,RADIONUCLIDES,160 +/- 162SE mrem/d; range = 7-982 mrem/d,whole animal dose estimated with implanted dosimeters,,Not Reported,Not Reported,70 animals,"18.57586, 73.89978",Toxicity Factor Datasets,,,,,,,Mammals,160 +/- 162SE mrem/d; range = 7-982 mrem/d,whole animal dose estimated with implanted dosimeters,,160,160 +/- 162SE mrem/d; range = 7-982 mrem/d,,,Other,quantitative,false,true,false,true,false,toxicity
11804,,DIPHACINONE,increase @  0.00125- 0.02%,,,Both Male and Female,Not Reported,10 animals/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @  0.00125- 0.02%,,,0.00125,increase @  0.00125- 0.02%,%,percent,,quantitative,false,true,false,true,true,toxicity
11816,,"ARSENIC COMPOUNDS, CADMIUM COMPOUNDS, COPPER COMPOUNDS, LEAD COMPOUNDS, ZINC COMPOUNDS","Arsenic,","mean carcass concentration (ug/g wet wt.); mean deer mice body weight = 36.0 +/- 8.3SD, n=8",,Not Reported,Not Reported,8 animals,"46.87169, -113.88245",Toxicity Factor Datasets,,,,,,,Mammals,"Arsenic,","mean carcass concentration (ug/g wet wt.); mean deer mice body weight = 36.0 +/- 8.3SD, n=8",,,"Arsenic,",,,Other,text,false,false,false,false,false,toxicity
11796,,"DDE (4,4'-), POLYCHLORINATED BIPHENYLS",increase,"incidence of premature parturition associated with elevated DDT and PCB levels, compared to full term parturient group",,Female,Adult,10/group,"18.08122, -65.79742",Toxicity Factor Datasets,6 - 14 yrs,,,,,,Mammals,increase,"incidence of premature parturition associated with elevated DDT and PCB levels, compared to full term parturient group",,,increase,,,Other,text,false,false,false,false,false,toxicity
11807,,"BROMINE COMPOUNDS, CADMIUM COMPOUNDS, COPPER COMPOUNDS, IRON COMPOUNDS, MANGANESE COMPOUNDS, MERCURY COMPOUNDS, SELENIUM COMPOUNDS, SILVER COMPOUNDS, ZINC COMPOUNDS",increase,incidence of premature parturition correlated with different metal concentrations and ratios,,Both Male and Female,Both Adults and Juveniles,10/group,,Toxicity Factor Datasets,,,,,,,Mammals,increase,incidence of premature parturition correlated with different metal concentrations and ratios,,,increase,,,Other,text,false,false,false,false,false,toxicity
11808,,SODIUM  MONOFLUOROACETATE,182-1309 ppb wet wt. @ 0.8 mg/kg; 535-9754 ppb wet wt. @ 4.8 mg/kg,"range of fluoroacetate residues in brain, caecum, kidney, liver, spleen, muscle and lung tissue of dead squirrels",,Not Reported,Adult,2/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,182-1309 ppb wet wt. @ 0.8 mg/kg; 535-9754 ppb wet wt. @ 4.8 mg/kg,"range of fluoroacetate residues in brain, caecum, kidney, liver, spleen, muscle and lung tissue of dead squirrels",,182,182-1309 ppb wet wt. @ 0.8 mg/kg; 535-9754 ppb wet wt. @ 4.8 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
